"Question","ID","Variable","Catalogues_services_merged","Purpose_of_use_merged","Catalogue_services_merged_coded","Catalogue_services_TTRAM","PurposeOfUse_merged_coded","PurposeOfUse_merged_coded_TTRAM"
"resources_services",59,5,,,,,,
"resources_services",60,1,,,,,,
"resources_services",60,2,,,,,,
"resources_services",60,3,,,,,,
"resources_services",60,4,,,,,,
"resources_services",60,5,,,,,,
"resources_services",61,1,,,,,,
"resources_services",61,2,,,,,,
"resources_services",61,3,,,,,,
"resources_services",61,4,,,,,,
"resources_services",61,5,,,,,,
"resources_services",62,1,,,,,,
"resources_services",62,2,,,,,,
"resources_services",62,3,,,,,,
"resources_services",62,4,,,,,,
"resources_services",62,5,,,,,,
"resources_services",63,1,,,,,,
"resources_services",63,2,,,,,,
"resources_services",63,3,,,,,,
"resources_services",63,4,,,,,,
"resources_services",63,5,,,,,,
"resources_services",64,1,,,,,,
"resources_services",64,2,,,,,,
"resources_services",64,3,,,,,,
"resources_services",64,4,,,,,,
"resources_services",64,5,,,,,,
"resources_services",65,1,,,,,,
"resources_services",65,2,,,,,,
"resources_services",65,3,,,,,,
"resources_services",65,4,,,,,,
"resources_services",65,5,,,,,,
"resources_services",66,1,,,,,,
"resources_services",66,2,,,,,,
"resources_services",66,3,,,,,,
"resources_services",66,4,,,,,,
"resources_services",66,5,,,,,,
"resources_services",67,1,,,,,,
"resources_services",67,2,,,,,,
"resources_services",67,3,,,,,,
"resources_services",67,4,,,,,,
"resources_services",67,5,,,,,,
"resources_services",68,1,,,,,,
"resources_services",68,2,,,,,,
"resources_services",68,3,,,,,,
"resources_services",68,4,,,,,,
"resources_services",68,5,,,,,,
"resources_services",69,1,,,,,,
"resources_services",69,2,,,,,,
"resources_services",69,3,,,,,,
"resources_services",69,4,,,,,,
"resources_services",69,5,,,,,,
"resources_services",70,1,,,,,,
"resources_services",70,2,,,,,,
"resources_services",70,3,,,,,,
"resources_services",70,4,,,,,,
"resources_services",70,5,,,,,,
"resources_services",71,1,,,,,,
"resources_services",71,2,,,,,,
"resources_services",71,3,,,,,,
"resources_services",71,4,,,,,,
"resources_services",71,5,,,,,,
"resources_services",72,1,,,,,,
"resources_services",72,2,,,,,,
"resources_services",72,3,,,,,,
"resources_services",72,4,,,,,,
"resources_services",72,5,,,,,,
"resources_services",73,1,,,,,,
"resources_services",73,2,,,,,,
"resources_services",73,3,,,,,,
"resources_services",73,4,,,,,,
"resources_services",73,5,,,,,,
"resources_services",74,1,,,,,,
"resources_services",74,2,,,,,,
"resources_services",74,3,,,,,,
"resources_services",74,4,,,,,,
"resources_services",74,5,,,,,,
"resources_services",75,1,,,,,,
"resources_services",75,2,,,,,,
"resources_services",75,3,,,,,,
"resources_services",75,4,,,,,,
"resources_services",75,5,,,,,,
"resources_services",76,1,"https://www.optimade.org","REST API standardization","https://www.optimade.org",,"REST API standardization",
"resources_services",76,2,,,,,,
"resources_services",76,3,,,,,,
"resources_services",76,4,,,,,,
"resources_services",76,5,,,,,,
"resources_services",77,2,,,,,,
"resources_services",77,3,,,,,,
"resources_services",77,4,,,,,,
"resources_services",77,5,,,,,,
"resources_services",78,1,,,,,,
"resources_services",78,2,,,,,,
"resources_services",78,3,,,,,,
"resources_services",78,4,,,,,,
"resources_services",78,5,,,,,,
"resources_services",79,1,,,,,,
"resources_services",79,2,,,,,,
"resources_services",79,3,,,,,,
"resources_services",79,4,,,,,,
"resources_services",79,5,,,,,,
"resources_services",80,1,,,,,,
"resources_services",80,2,,,,,,
"resources_services",80,3,,,,,,
"resources_services",80,4,,,,,,
"resources_services",80,5,,,,,,
"resources_services",81,1,,,,,,
"resources_services",81,2,,,,,,
"resources_services",81,3,,,,,,
"resources_services",81,4,,,,,,
"resources_services",81,5,,,,,,
"resources_services",82,1,,,,,,
"resources_services",82,2,,,,,,
"resources_services",82,3,,,,,,
"resources_services",82,4,,,,,,
"resources_services",82,5,,,,,,
"resources_services",83,1,"DataCite","PID registration","DataCite","Deposit & Appraisal, Discovery & Identification","Identifier registration","Identifier registration (Deposit & Appraisal, Discovery & Identification)"
"resources_services",83,2,"CESSDA Data Catalogue (https://datacatalogue.cessda.eu/)","Discovery","CESSDA Data catalogue","Discovery & Identification","Data catalogues","Discovery & Identification"
"resources_services",83,3,"VerbundFDB (German Network of Educational Research Data) Search (https://www.forschungsdaten-bildung.de/en/dataservices/find/search/)","Discovery","VerbundFDB (German Network of Educational Research Data) Search (https://www.forschungsdaten-bildung.de/en/dataservices/find/search/)",,"Discovery","Discovery & Identification"
"resources_services",83,4,"RatSWD Data Search (https://www.konsortswd.de/en/services/research/data-search/)","Discovery","RatSWD Data Search (https://www.konsortswd.de/en/services/research/data-search/)","Discovery & Identification",," (Discovery & Identification)"
"resources_services",83,5,,,,,,
"resources_services",84,1,,,,,,
"resources_services",84,2,,,,,,
"resources_services",84,3,,,,,,
"resources_services",84,4,,,,,,
"resources_services",84,5,,,,,,
"resources_services",85,1,"eduGAIN/CLARIN Service Provider Federation","Single Sign On, Access","eduGAIN","Deposit & Appraisal","Authentication tools","Authentication tools (Deposit & Appraisal)"
"resources_services",85,2,"(I don't quite understand the question above)",,,,"__NULL","__NULL ()"
"resources_services",85,3,,,,,,
"resources_services",85,4,,,,,,
"resources_services",85,5,,,,,,
"resources_services",86,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",86,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",86,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",86,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",86,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",86,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",87,1,,,,,,
"resources_services",87,2,,,,,,
"resources_services",87,3,,,,,,
"resources_services",87,4,,,,,,
"resources_services",87,5,,,,,,
"resources_services",88,1,,,,,,
"resources_services",88,2,,,,,,
"resources_services",88,3,,,,,,
"resources_services",88,4,,,,,,
"resources_services",88,5,,,,,,
"resources_services",89,1,"The European Language Social Science Thesaurus (ELSST)","To identify keywords","The European Language Social Science Thesaurus (ELSST)",,"Semantic : vocabularies and thesauri","Semantic : vocabularies and thesauri ()"
"resources_services",89,2,"CESSDA Vocabulary Service","To standardize descriptions in metadata","CESSDA Vocabulary Service","Discovery & Identification","Standardize descriptions in metadata","Standardize descriptions in metadata (Discovery & Identification)"
"resources_services",89,3,,,,,,
"resources_services",89,4,,,,,,
"resources_services",89,5,,,,,,
"resources_services",90,1,,,,,,
"resources_services",90,2,,,,,,
"resources_services",90,3,,,,,,
"resources_services",90,4,,,,,,
"resources_services",90,5,,,,,,
"resources_services",91,1,,,,,,
"resources_services",91,2,,,,,,
"resources_services",91,3,,,,,,
"resources_services",91,4,,,,,,
"resources_services",91,5,,,,,,
"resources_services",92,1,"SURFconext","identity and access management","SURFconext",,"Authentication tools","Authentication tools ()"
"resources_services",92,2,,,,,,
"resources_services",92,3,,,,,,
"resources_services",92,4,,,,,,
"resources_services",92,5,,,,,,
"resources_services",93,1,,,,,,
"resources_services",93,2,,,,,,
"resources_services",93,3,,,,,,
"resources_services",93,4,,,,,,
"resources_services",93,5,,,,,,
"resources_services",94,1,,,,,,
"resources_services",94,2,,,,,,
"resources_services",94,3,,,,,,
"resources_services",94,4,,,,,,
"resources_services",94,5,,,,,,
"resources_services",95,1,"National Digital Preservation Service (PAS)","Used to ensure the long-term preservation and accessibility of digital objects within our repository. Activity/Function: Preservation","National Digital Preservation Service (PAS)","Preservation","Preservation service","Preservation"
"resources_services",95,2,"CESSDA Data Catalogue","Provide access to archived datasets. (Reuse, Curation, Quality & Compliance)","CESSDA Data catalogue","Curation, Quality & Compliance, Reuse","Data catalogues","Curation, Quality & Compliance, Reuse"
"resources_services",95,3,,,,,,
"resources_services",95,4,,,,,,
"resources_services",95,5,,,,,,
"resources_services",96,1,,,,,,
"resources_services",96,2,,,,,,
"resources_services",96,3,,,,,,
"resources_services",96,4,,,,,,
"resources_services",96,5,,,,,,
"resources_services",97,1,,,,,,
"resources_services",97,2,,,,,,
"resources_services",97,3,,,,,,
"resources_services",97,4,,,,,,
"resources_services",97,5,,,,,,
"resources_services",98,1,,,,,,
"resources_services",98,2,,,,,,
"resources_services",98,3,,,,,,
"resources_services",98,4,,,,,,
"resources_services",98,5,,,,,,
"resources_services",99,1,"ORCID","Deposit","ORCID","Deposit & Appraisal","Deposit","Deposit (Deposit & Appraisal)"
"resources_services",99,2,"eduGAIN","Deposit","eduGAIN","Deposit & Appraisal","Authentication tools","Authentication tools (Deposit & Appraisal)"
"resources_services",99,3,"PIONIER.id","Deposit","PIONIER.id","Deposit & Appraisal","Deposit","Deposit (Deposit & Appraisal)"
"resources_services",99,4,"DataCite","Deposit / Curation","DataCite","Deposit & Appraisal, Discovery & Identification","Identifier registration","Identifier registration (Deposit & Appraisal, Discovery & Identification)"
"resources_services",99,5,"Open Street Map","Quality","Open Street Map","Quality & Compliance","Semantic : geographical metadata","Semantic : geographical metadata (Quality & Compliance)"
"resources_services",100,1,"DataCite","To generate DOIs","DataCite","Deposit & Appraisal, Discovery & Identification","Identifier registration","Identifier registration (Deposit & Appraisal, Discovery & Identification)"
"resources_services",100,2,,,,,,
"resources_services",100,3,,,,,,
"resources_services",100,4,,,,,,
"resources_services",100,5,,,,,,
"resources_services",101,1,"APTrust","Preservation","APTrust","Preservation","Preservation service","Preservation"
"resources_services",101,2,"Globus","Deposit, Access","Globus","Deposit & Appraisal, Access",,
"resources_services",101,3,"Fedora","Storage","Fedora software","Deposit & Appraisal","Storage","Storage (Deposit & Appraisal)"
"resources_services",101,4,"ORCiD","Access","ORCiD","Access, Reuse","Registries : persons","Registries : persons (Access, Reuse)"
"resources_services",101,5,,,,,,
"resources_services",102,1,,,,,,
"resources_services",102,2,,,,,,
"resources_services",102,3,,,,,,
"resources_services",102,4,,,,,,
"resources_services",102,5,,,,,,
"resources_services",103,1,,,,,,
"resources_services",103,2,,,,,,
"resources_services",103,3,,,,,,
"resources_services",103,4,,,,,,
"resources_services",103,5,,,,,,
"resources_services",104,1,"AgroPortal is federated with other OntoPortal instance such as: EcoPortal, EarthPortal, BiodivPortal","Access and search other content in another repository","Agroportal/Ontoportal federation","Access","Access content through a federation","Access content through a federation (Access)"
"resources_services",104,2,,,,,,
"resources_services",104,3,,,,,,
"resources_services",104,4,,,,,,
"resources_services",104,5,,,,,,
"resources_services",105,1,"PaNOSC federated search portal - https://data.panosc.eu","Federated search for data across multiple data repositories of photon data","PaNOSC federated search portal - https://data.panosc.eu","Discovery & Identification","Federated search for data across multiple data repositories of photon data","Federated search for data across multiple data repositories of photon data (Discovery & Identification)"
"resources_services",105,2,,,,,,
"resources_services",105,3,,,,,,
"resources_services",105,4,,,,,,
"resources_services",105,5,,,,,,
"resources_services",106,1,,,,,,
"resources_services",106,2,,,,,,
"resources_services",106,3,,,,,,
"resources_services",106,4,,,,,,
"resources_services",106,5,,,,,,
"resources_services",107,1,,,,,,
"resources_services",107,2,,,,,,
"resources_services",107,3,,,,,,
"resources_services",107,4,,,,,,
"resources_services",107,5,,,,,,
"resources_services",108,1,"COAR Vocabularies (Resource types, access rights, versioning)","Deposit & Appraisal, Curation, Quality & Compliance, Access, Reuse, Preservation","COAR Vocabularies","Deposit & Appraisal, Curation, Quality & Compliance, Reuse, Preservation","Semantic : vocabularies and thesauri","Deposit & Appraisal, Curation, Quality & Compliance, Reuse, Preservation"
"resources_services",108,2,"ISO Language Codes (ISO 639)","Deposit & Appraisal, Access, Reuse, Preservation","ISO Language Codes (ISO 639)","Discovery & Identification","ISO standard",
"resources_services",108,3,"Persistent Identifier (PID) Registries","Access, Reuse, Preservation","Persistent Identifier (PID) Registries","Access, Reuse, Preservation","Registries : persistent identifiers","Registries : persistent identifiers (Access, Reuse, Preservation)"
"resources_services",108,4,"Creative Commons Licences Registry","Access, Reuse","Creative Commons Licences Registry","Access, Reuse","Registries : licences","Access, Reuse"
"resources_services",108,5,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",109,1,,,,,,
"resources_services",109,2,,,,,,
"resources_services",109,3,,,,,,
"resources_services",109,4,,,,,,
"resources_services",109,5,,,,,,
"resources_services",110,1,,,,,,
"resources_services",110,2,,,,,,
"resources_services",110,3,,,,,,
"resources_services",110,4,,,,,,
"resources_services",110,5,,,,,,
"resources_services",111,1,,,,,,
"resources_services",111,2,,,,,,
"resources_services",111,3,,,,,,
"resources_services",111,4,,,,,,
"resources_services",111,5,,,,,,
"resources_services",112,1,,,,,,
"resources_services",112,2,,,,,,
"resources_services",112,3,,,,,,
"resources_services",112,4,,,,,,
"resources_services",112,5,,,,,,
"resources_services",113,1,"Handle System Purpose","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",113,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",113,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",113,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",113,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",113,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",114,1,,,,,,
"resources_services",114,2,,,,,,
"resources_services",114,3,,,,,,
"resources_services",114,4,,,,,,
"resources_services",114,5,,,,,,
"resources_services",115,1,,,,,,
"resources_services",115,2,,,,,,
"resources_services",115,3,,,,,,
"resources_services",115,4,,,,,,
"resources_services",115,5,,,,,,
"resources_services",116,1,"National HAKA and VIRTU user authentication methods",,"National HAKA and VIRTU user authentication methods","Access","Authentication tools",
"resources_services",116,2,"DataCite DOI and National Library of Finland URN","Dataset PIDs for access and reuse.","Datacite","Deposit & Appraisal, Discovery & Identification","Identifier registration","Identifier registration (Deposit & Appraisal, Discovery & Identification)"
"resources_services",116,3,,,,,,
"resources_services",116,4,,,,,,
"resources_services",116,5,,,,,,
"resources_services",117,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",117,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",117,3,"Ellena (service developed by the University of Belgrade Computer Centre)","eposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",117,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",117,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",117,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",118,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",118,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",118,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",118,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",118,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",118,5,"APP (service developed by the University of Belgrade Computer Centre","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",119,1,"[F-UJI](https://www.f-uji.net/)","FAIRness assessment of the datasets","F-UJI","Deposit & Appraisal, Curation, Quality & Compliance","Dataset Assessment","Dataset Assessment (Deposit & Appraisal, Curation, Quality & Compliance)"
"resources_services",119,2,"[BIDS Validator](https://github.com/bids-standard/bids-validator)","BIDS-compliance assessment of the datasets","BIDS Validator","Deposit & Appraisal, Curation, Quality & Compliance","Dataset Assessment","Dataset Assessment (Deposit & Appraisal, Curation, Quality & Compliance)"
"resources_services",119,3,"[Neurobagel](https://neurobagel.org/)","For dataset harmonization and querying","Neurobagel","Deposit & Appraisal, Curation, Quality & Compliance","Dataset Assessment","Dataset Assessment (Deposit & Appraisal, Curation, Quality & Compliance)"
"resources_services",119,4,,,,,,
"resources_services",119,5,,,,,,
"resources_services",120,1,"COAR Vocabularies (Resource types, access rights, versioning)","Deposit & Appraisal, Curation, Quality & Compliance, Access, Reuse, Preservation","COAR Vocabularies","Deposit & Appraisal, Curation, Quality & Compliance, Reuse, Preservation",,"Deposit & Appraisal, Curation, Quality & Compliance, Reuse, Preservation"
"resources_services",120,2,"ISO Language Codes (ISO 639)","Deposit & Appraisal, Access, Reuse, Preservation","ISO Language Codes (ISO 639)","Discovery & Identification","ISO standard",
"resources_services",120,3,"Persistent Identifier (PID) Registries","Access, Reuse, Preservation","Persistent Identifier (PID) Registries","Access, Reuse, Preservation",," (Access, Reuse, Preservation)"
"resources_services",120,4,"Creative Commons Licences Registry","Access, Reuse","Creative Commons Licences Registry","Access, Reuse","Registries : licences","Access, Reuse"
"resources_services",120,5,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",121,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",121,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",121,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",121,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",121,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",121,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",122,1,,,,,,
"resources_services",122,2,,,,,,
"resources_services",122,3,,,,,,
"resources_services",122,4,,,,,,
"resources_services",122,5,,,,,,
"resources_services",123,1,,,,,,
"resources_services",123,2,,,,,,
"resources_services",123,3,,,,,,
"resources_services",123,4,,,,,,
"resources_services",123,5,,,,,,
"resources_services",124,1,,,,,,
"resources_services",124,2,,,,,,
"resources_services",124,3,,,,,,
"resources_services",124,4,,,,,,
"resources_services",124,5,,,,,,
"resources_services",125,1,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse,","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",125,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",125,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",125,4,"Creative Commons Licences Registry","Access, Reuse","Creative Commons Licences Registry","Access, Reuse","Registries : licences","Access, Reuse"
"resources_services",125,5,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",125,5,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",126,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",126,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",126,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",126,4,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",126,5,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",126,5,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",127,1,,,,,,
"resources_services",127,2,,,,,,
"resources_services",127,3,,,,,,
"resources_services",127,4,,,,,,
"resources_services",127,5,,,,,,
"resources_services",128,1,,,,,,
"resources_services",128,2,,,,,,
"resources_services",128,3,,,,,,
"resources_services",128,4,,,,,,
"resources_services",128,5,,,,,,
"resources_services",129,1,,"Handle System",,,,
"resources_services",129,2,,"OAI-PMH",,,,
"resources_services",129,3,,"Ellena (service developed by the University of Belgrade Computer Centre)",,,,
"resources_services",129,4,,"NomadLite (service developed by the University of Belgrade Computer Centre)",,,,
"resources_services",129,5,,"APP (service developed by the University of Belgrade Computer Centre)",,,,
"resources_services",130,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",130,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",130,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",130,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",130,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",130,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",131,1,,,,,,
"resources_services",131,2,,,,,,
"resources_services",131,3,,,,,,
"resources_services",131,4,,,,,,
"resources_services",131,5,,,,,,
"resources_services",132,1,,,,,,
"resources_services",132,2,,,,,,
"resources_services",132,3,,,,,,
"resources_services",132,4,,,,,,
"resources_services",132,5,,,,,,
"resources_services",133,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",133,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",133,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",133,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
"resources_services",133,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Curation, Quality & Compliance","Registries : funding information","Registries : funding information (Curation, Quality & Compliance)"
"resources_services",133,5,"APP (service developed by the University of Belgrade Computer Centre)","Access, Reuse","APP (U. of Belgrade local service)","Access, Reuse","Access","Access, Reuse"
"resources_services",134,1,"Handle System","Access, Reuse, Preservation","Handle System","Access, Reuse, Preservation","Identifier registration","Access, Reuse, Preservation"
"resources_services",134,2,"OAI-PMH","Access","OAI-PMH","Access","Harvesting","Harvesting (Access)"
"resources_services",134,3,"Ellena (service developed by the University of Belgrade Computer Centre)","Deposit & Appraisal (metadata import), Curation (massive metadata editing, ORCID assignment)","Ellena (U. of Belgrade local service)","Deposit & Appraisal, Curation, Quality & Compliance","Curation","Deposit & Appraisal, Curation, Quality & Compliance"
"resources_services",134,4,"NomadLite (service developed by the University of Belgrade Computer Centre)","Curation (funding information assignment based on text mining; assigning Web of Science and Scopus article identifiers)","NomadLite (U. of Belgrade local service)","Discovery & Identification","Link to publications","Link to publications (Discovery & Identification)"
